innangengt	I n a n c ei N_0 t
innanlandsflug	I n a n l a n t s f l Y G
innanlandsflugi	I n a n l a n t s f l Yi j I
innanlandsfluginu	I n a n l a n t s f l Yi j I n Y
innanlandsflugs	I n a n l a n t s f l Y x s
innanlandsflugsins	I n a n l a n t s f l Y x s I n s
innanlandsmarkaði	I n a n l a n t s m a r_0 k a D I
innanríkisráðherra	I n a n r i c I s r au T h E r a
innanríkisráðuneytinu	I n a n r i c I s r au D Y n ei t I n Y
innantómt	I n a n t_h ou m_0 t
innanundir	I n a n Y n t I r
innbrot	I n p r O t
innbyggða	I n p I G D a
innbyggðum	I n p I G D Y m
innbyggður	I n p I G D Y r
inneftir	I n E f t I r
innflutning	I n f l Y h t n i N k
innflutningi	I n f l Y h t n i J c I
innflutnings	I n f l Y h t n i N s
innflutningsferlið	I n f l Y h t n i N s f E r t l I D
innfluttar	I n f l Y h t a r
innflytjanda	I n f l I t j a n t a
innflytjenda	I n f l I t j E n t a
innflytjendum	I n f l I t j E n t Y m
innflytjendur	I n f l I t j E n t Y r
innfædda	I n f ai t a
innfæddum	I n f ai t Y m
innfæddur	I n f ai t Y r
innfærslu	I n f ai r_0 s t l Y
innganga	I n k au N k a
inngangs	I n k au N s
inngangsins	I n k au N s I n s
inngjöfin	I J c 9 v I n
inngrip	I n k r I p
inngöngu	I n k 9i N k Y
inngönguhurðir	I n k 9i N k Y h Y r D I r
innheimt	I n h ei m_0 t
innheimta	I n h ei m_0 t a
innheimtu	I n h ei m_0 t Y
innheimtuna	I n h ei m_0 t Y n a
innhringingu	I n r_0 i J c i N k Y
inni	I n I
innifalin	I n I f a l I n
innihald	I n I h a l t
innihalda	I n I h a l t a
innihaldsefni	I n I h a l t s E p n I
innilegri	I n I l E G r I
innilegt	I n I l E x t
innilegu	I n I l E G Y
innilokunarkennd	I n I l O k Y n a r_0 c_h E n t
inniskóm	I n I s k ou m
innkalla	I n k_h a t l a
innkaup	I n k_h 9i p
innkaupastjóri	I n k_h 9i p a s t j ou r I
innkaupastjórnun	I n k_h 9i p a s t j ou r t n Y n
innkaupastofnunar	I n k_h 9i p a s t O p n Y n a r
innkeyrslu	I n c_h ei r_0 s t l Y
innkeyrsluna	I n c_h ei r_0 s t l Y n a
innkeyrslunni	I n c_h ei r_0 s t l Y n I
innkirtlasérfræðingurinn	I n c_h I r_0 t l a s j E r_0 f r ai D i N k Y r I n
innlausnar	I n l 9i s t n a r
innlegg	I n l E k
innleiðingu	I n l ei D i N k Y
innlendrar	I n l E n t r a r
innlends	I n l E n t s
innlent	I n l E n_0 t
innprenta	I n p_h r E n_0 t a
innra	I n r a
innrammaða	I n r a m a D a
innrita	I n r I t a
innritun	I n r I t Y n
innræting	I n r ai t i N k
innrætið	I n r ai t I D
innréttað	I n r j E h t a D
innrétting	I n r j E h t i N k
innréttingum	I n r j E h t i N k Y m
innrömmuð	I n r 9 m Y D
innspýtingu	I n s p i t i N k Y
innst	I n s t
innstreymisvatn	I n s t r ei m I s v a h t n_0
inntakið	I n t_h a c I D
inntökupróf	I n t_h 9 k Y p_h r ou f
innvirðulega	I n v I r D Y l E G a
intel	I n t_h E l
inter	I n_0 t E r
internet	I n_0 t E r n E t
ið	I: D
iða	I: D a
iðja	I D j a
iðka	I T k a
iðkenda	I T k E n t a
iðkendum	I T k E n t Y m
iðkendur	I T k E n t Y r
iðkun	I T k Y n
iðnaðarráðuneytisins	I D n a D a r au D Y n ei t I s I n s
iðnaður	I D n a D Y r
iðngrein	I D n k r ei n
iðnríkja	I D n r i c a
iðulega	I: D Y l E G a
iðunn	I: D Y n
iðunnar	I: D Y n a r
jafn	j a p n_0
jafna	j a p n a
jafnan	j a p n a n
jafnaði	j a p n a D I
jafndýrt	j a p t i r_0 t
jafnframt	j a p f r a m_0 t
jafngildi	j a p c I l t I
jafngilti	j a p c I l_0 t I
jafnmiklum	j a p m I h k l Y m
jafnræðisreglu	j a p r ai D I s r E k l Y
jafnréttis	j a p r j E h t I s
jafnréttismálum	j a p r j E h t I s m au l Y m
jafnréttisráðgjafi	j a p r j E h t I s r au D c a v I
jafnréttisstofa	j a p r j E h t I s t O v a
jafnréttisstofu	j a p r j E h t I s t O v Y
jafnsjúkt	j a p s j u x t
jafnskjótt	j a p s c ou h t
jafnsléttu	j a p s t l j E h t Y
jafnstór	j a p s t ou r
jafntefli	j a p t_h E p l I
jafnvel	j a p v E l
jafnvægi	j a p v ai j I
jafnóðum	j a p n ou D Y m
jahérna	j a: C E r t n a
jakkavasann	j a h k a v a s a n
jakki	j a h c I
jakob	j a: k O p
jakobsdóttur	j a: k O p s t ou h t Y r
jakobsfífill	j a: k O p s f i v I t l_0
jakobína	j a: k O p i n a
james	t j ei m s
jamm	j a m
jana	j a: n a
janúar	j a: n u a r
japan	j a: p a n
japanska	j a: p_h a n s k a
japl	j a h p l
japla	j a h p l a
jarl	j a r t l_0
jarma	j a r m a
jarða	j a r D a
jarðarber	j a r D a r p E r
jarðarberjakaffi	j a r D a r p E r j a k_h a f I
jarðarför	j a r D a r_0 f 9 r
jarðefnabirgðir	j a r D E p n a p I r D I r
jarðefnaeldsneyti	j a r D E p n a E l t s t n ei t I
jarðeplasalan	j a r D E h p l a s a l a n
jarðfræði	j a r D f r ai D I
jarðganga	j a r D k au N k a
jarðgöng	j a r D k 9i N k
jarðgöngin	j a r D k 9i J c I n
jarðgöngum	j a r D k 9i N k Y m
jarðhiti	j a r D h I t I
jarðlífi	j a r D l i v I
jarðlífið	j a r D l i v I D
jarðneska	j a r D n E s k a
jarðsetja	j a r D s E t j a
jarðskjálfta	j a r D s c au l_0 t a
jarðskjálftamælar	j a r D s c au l_0 t a m ai l a r
jarðskjálftana	j a r D s c au l_0 t a n a
jarðskjálftann	j a r D s c au l_0 t a n
jarðskjálftanna	j a r D s c au l_0 t a n a
jarðskjálftanum	j a r D s c au l_0 t a n Y m
jarðskjálfti	j a r D s c au l_0 t I
jarðskjálftinn	j a r D s c au l_0 t I n
jarðsprengja	j a r D s p r ei J c a
jarðvegi	j a r D v ei j I
jarðveginn	j a r D v ei j I n
jarðvegur	j a r D v E G Y r
jarðyrkjuverkfæri	j a r D I r_0 c Y v E r_0 k f ai r I
javaskrift	j a: v a s k r I f t
jaxlinn	j a k s t l I n
jaðar	j a: D a r
jaðarsbakkalaug	j a: D a r_0 s p a h k a l 9i G
jaðarstökin	j a: D a r_0 s t 9 c I n
jensen	j E n s E n
jeppar	j E h p a r
jeppi	j E h p I
jerúsalem	j E: r u s a l E m
jess	j E s
jesús	j E: s u s
jibbý	j I p i
john	t j O n
johnsen	t j O n s E n
joð	j O: D
jung	j u N
jurt	j Y r_0 t
já	j au:
jáeind	j au: ei n t
jákvætt	j au: k_h v ai h t
jákvæð	j au: k_h v ai D
jákvæða	j au: k_h v ai D a
jákvæðan	j au: k_h v ai D a n
jákvæðar	j au: k_h v ai D a r
jákvæðari	j au: k_h v ai D a r I
jákvæði	j au: k_h v ai D I
jákvæðir	j au: k_h v ai D I r
jákvæðni	j au: k_h v ai D n I
jákvæðu	j au: k_h v ai D Y
jákvæðum	j au: k_h v ai D Y m
jákvæður	j au: k_h v ai D Y r
járnbrautarlest	j au r t n_0 p r 9i t a r l E s t
járnbrautarstöð	j au r t n_0 p r 9i t a r_0 s t 9 D
járnbrautarstöðina	j au r t n_0 p r 9i t a r_0 s t 9 D I n a
járnbrautarteinunum	j au r t n_0 p r 9i t a r_0 t_h ei n O n Y m
járnhaus	j au r n_0 h 9i s
járni	j au r t n I
járnsmið	j au r t n_0 s m I D
járnsmiði	j au r t n_0 s m I D I
járnsmiður	j au r t n_0 s m I D Y r
járntjaldið	j au r t n_0 t_h j a l t I D
játa	j au: t a
játningar	j au h t n i N k a r
játningu	j au h t n i N k Y
jæja	j ai: j a
jóakim	j ou: a c_h I m
jóga	j ou: k a
jóhann	j ou: h a n
jóhanna	j ou: h a n a
jóhannes	j ou: h a n E s
jóhannesdóttir	j ou: h a n E s t ou h t I r
jóhannesson	j ou: h a n E s O n
jóhannsdóttur	j ou: h a n s t ou h t Y r
jóhannsson	j ou: h a n s O n
jóhannssyni	j ou: h a n s I n I
jókst	j ou k s t
jól	j ou: l
jólagjafir	j ou: l a c a v I r
jólagjöf	j ou: l a c 9 f
jólalegt	j ou: l a l E x t
jólasveinar	j ou: l a s v ei n a r
jólasveininum	j ou: l a s v ei n I n Y m
jólasveinninn	j ou: l a s v ei t n I n
jólatré	j ou: l a t_h r j E
jólatréð	j ou: l a t_h r j E D
jólin	j ou: l I n
jón	j ou: n
jóna	j ou: n a
jónas	j ou: n a s
jónasson	j ou: n a s O n
jónassonar	j ou: n a s O n a r
jónatan	j ou: n a t a n
jóns	j ou n s
jónsdóttir	j ou n s t ou h t I r
jónsdóttur	j ou n s t ou h t Y r
jónsmessu	j ou n s m E s Y
jónsmessunótt	j ou n s m E s Y n ou h t
jónsson	j ou n s O n
jónína	j ou: n i n a
jórunn	j ou: r Y n
jósefskirkja	j ou: s E f s c_h I r_0 c a
jósefsson	j ou: s E f s O n
jósefsspítali	j ou: s E f s p i t a l I
jótlandi	j ou t l a n t I
jöfnum	j 9 p n Y m
jöfnun	j 9 p n Y n
jöfnunarsjóði	j 9 p n Y n a r_0 s j ou D I
jöfnuði	j 9 p n Y D I
jöfnuður	j 9 p n Y D Y r
jökla	j 9 h k l a
jöklinum	j 9 h k l I n Y m
jöklum	j 9 h k l Y m
jökull	j 9: k Y t l_0
jörpu	j 9 r_0 p Y
jörð	j 9 r D
jötunn	j 9: t Y n
jötunni	j 9: t Y n I
jú	j u:
júgóslavía	j u: k ou s t l a v i j a
júlí	j u: l i
júlíus	j u: l i j Y s
júlíusdóttir	j u: l i j Y s t ou h t I r
júní	j u: n i
júpíter	j u: p i t E r
k	k_h au:
kaf	k_h a: f
kafa	k_h a: v a
kafaldshríð	k_h a: v a l t s r_0 i D
kafað	k_h a: v a D
kafaði	k_h a: v a D I
kafbátnum	k_h a v p au h t n Y m
kaffi	k_h a f I
kaffibolla	k_h a f I p O t l a
kaffibollanum	k_h a f I p O t l a n Y m
kaffibollum	k_h a f I p O t l Y m
kaffiboð	k_h a f I p O D
kaffibrúsa	k_h a f I p r u s a
kaffihlaðborð	k_h a f I l_0 a D p O r D
kaffihlé	k_h a f I l_0 j E
kaffihús	k_h a f I h u s
kaffihúsa	k_h a f I h u s a
kaffihúsin	k_h a f I h u s I n
kaffihúsinu	k_h a f I h u s I n Y
kaffihúsið	k_h a f I h u s I D
kaffihúsum	k_h a f I h u s Y m
kaffikanna	k_h a f I k_h a n a
kaffikannan	k_h a f I k_h a n a n
kaffikompunni	k_h a f I k_h O m_0 p Y n I
kaffikönnuna	k_h a f I k_h 9 n Y n a
kaffikönnunni	k_h a f I k_h 9 n Y n I
kaffileikhúsið	k_h a f I l ei k h u s I D
kaffilögunar	k_h a f I l 9 G Y n a r
kaffinu	k_h a f I n Y
kaffisala	k_h a f I s a l a
kaffisopa	k_h a f I s O p a
kaffisopi	k_h a f I s O p I
kaffispjall	k_h a f I s p j a t l_0
kaffistofa	k_h a f I s t O v a
kaffistofan	k_h a f I s t O v a n
kaffistofu	k_h a f I s t O v Y
kaffistofuna	k_h a f I s t O v Y n a
kaffistofunni	k_h a f I s t O v Y n I
kaffisölu	k_h a f I s 9 l Y
kaffiveitingar	k_h a f I v ei t i N k a r
kaffivél	k_h a f I v j E l
kaffivélinni	k_h a f I v j E l I n I
kaffið	k_h a f I D
kaffugl	k_h a: f Y k l_0
kafin	k_h a: v I n
kafla	k_h a p l a
kaflaheiti	k_h a p l a h ei t I
kaflans	k_h a p l a n s
kaflaskil	k_h a p l a s c I l
kafli	k_h a p l I
kaflinn	k_h a p l I n
kafna	k_h a p n a
kafnir	k_h a p n I r
kafrjóð	k_h a v r j ou D
kajaka	k_h a: j a k a
kajakinn	k_h ai: j a c I n
kaka	k_h a: k a
kakkalakki	k_h a h k a l a h c I
kaktusa	k_h a x t Y s a
kaktusum	k_h a x t Y s Y m
kakó	k_h a: k ou
kakósúpu	k_h a: k ou s u p Y
kaldan	k_h a l t a n
kaldbaki	k_h a l t p a c I
kaldhæðinn	k_h a l t h ai D I n
kaldhæðni	k_h a l t h ai D n I
kaldhæðnislegt	k_h a l t h ai D n I s t l E x t
kaldi	k_h a l t I
kaldur	k_h a l t Y r
kalk	k_h a l_0 k
kalka	k_h a l_0 k a
kalkaðir	k_h a l_0 k a D I r
kalkhellanna	k_h a l_0 k h E t l a n a
kalki	k_h a l_0 c I
kalkmjólkinni	k_h a l_0 k m j ou l_0 c I n I
kalkpokum	k_h a l_0 k p_h O k Y m
kalkskeljar	k_h a l_0 k s c E l j a r
kalksteinn	k_h a l_0 k s t ei t n_0
kalkúnn	k_h a l_0 k u t n_0
kalkþörungaverksmiðju	k_h a l_0 k T 9 r u N k a v E r_0 k s m I D j Y
kall	k_h a t l_0
kalla	k_h a l a
kallakvöld	k_h a t l a k_h v 9 l t
kallandi	k_h a t l a n t I
kallar	k_h a t l a r
kallarnir	k_h a t l a r t n I r
kallast	k_h a t l a s t
kallaðir	k_h a t l a D I r
kallaðist	k_h a t l a D I s t
kallaður	k_h a t l a D Y r
kallfæri	k_h a t l_0 f ai r I
kallinn	k_h a t l I n
kallinu	k_h a t l I n Y
kallinum	k_h a t l I n Y m
kallið	k_h a t l I D
kallsbréfið	k_h a t l_0 s p r j E v I D
kalmanstungu	k_h a l m a n s t_h u N k Y
kalskemmdir	k_h a l s c E m t I r
kalskemmdum	k_h a: l s c E m t Y m
kalúmjoðati	k_h a: l u m j O D a t I
kamar	k_h a: m a r
kamb	k_h a m p
kambafjallgarðinum	k_h a m p a f j a t l_0 k a r D I n Y m
kambafólkinu	k_h a m p a f ou l_0 c I n Y
kambahreppi	k_h a m p a r_0 E h p I
kambsins	k_h a m p s I n s
kambur	k_h a m p Y r
kammerkór	k_h a m E r k_h ou r
kammertónlist	k_h a m E r_0 t_h ou n l I s t
kammerverk	k_h a m E r v E r_0 k
kampavín	k_h a m_0 p a v i n
kampavínsflösku	k_h a m_0 p a v i n s f l 9 s k Y
kampinn	k_h a m_0 p I n
kampur	k_h a m_0 p Y r
kamrinum	k_h a m r I n Y m
kan	k_h a: n
kanada	k_h a: n a t a
kanadíska	k_h a: n a t i s k a
kanadískur	k_h a: n a t i s k Y r
kanilsykri	k_h a: n I l s I k r I
kankvís	k_h au N_0 k v i s
kankvíslega	k_h au N_0 k v i s t l E G a
kann	k_h a n
kanna	k_h a n a
kannabis	k_h a n a p I s
kannabisefni	k_h a n a p I s E p n I
kannanir	k_h a n a n I r
kannað	k_h a n a D
kannaður	k_h a n a D Y r
kanni	k_h a n I
kannski	k_h a n s c I
kannt	k_h a n_0 t
kanslara	k_h a n s t l a r a
kanslari	k_h a n s t l a r I
kanta	k_h a n_0 t a
kanti	k_h a n_0 t I
kantinum	k_h a n_0 t I n Y m
kantlengd	k_h a n_0 t l ei N t
kantmanninum	k_h a n_0 t m a n I n Y m
kantmönnunum	k_h a n_0 t m 9 n O n Y m
kanton	k_h a n_0 t O n
kantonsku	k_h a n_0 t O n s k Y
kantsteinarnir	k_h a n_0 t s t ei n a r t n I r
kanína	k_h a: n i n a
kanínan	k_h a: n i n a n
kanínur	k_h a: n i n Y r
kapalinn	k_h a: p a l I n
kapelluhraun	k_h a: p E t l Y r_0 9i n
kapelluna	k_h a: p E t l Y n a
kapellunnar	k_h a: p E t l Y n a r
kapellunni	k_h a: p E t l Y n I
kaplakrika	k_h a h p l a k_h r I k a
kaplakriki	k_h a h p l a k_h r I c I
kaplaskjólsvegi	k_h a h p l a s c ou l s v ei j I
kapp	k_h a h p
kappa	k_h a h p a
kappakstur	k_h a h p a k s t Y r
kappakstursbíll	k_h a h p a k s t Y r_0 s p i t l_0
kappaksturshetjan	k_h a h p a k s t Y r_0 s h E t j a n
kappann	k_h a h p a n
kappans	k_h a h p a n s
kappar	k_h a h p a r
kapphlaup	k_h a h p l_0 9i p
kapphlaupi	k_h a h p l_0 9i p I
kappi	k_h a h p I
kappkosta	k_h a h p k_h O s t a
kappkostað	k_h a h p k_h O s t a D
kappkostum	k_h a h p k_h O s t Y m
kappnóg	k_h a h p n ou G
kappsmál	k_h a h p s m au l
kapteinn	k_h a f t ei t n_0
kapítuli	k_h a: p i t_h Y l I
kar	k_h a: r
karabíska	k_h a: r a p i s k a
karabískahafsins	k_h a: r a p i s k a h a f s I n s
karakter	k_h a: r a x t E r
karamella	k_h a: r a m E l a
karate	k_h a: r a t E
karen	k_h a: r E n
karfa	k_h a r v a
karfan	k_h a r v a n
kari	k_h a: r I
karl	k_h a r t l_0
karla	k_h a r t l a
karlaflokki	k_h a r t l a f l O h c I
karlafundur	k_h a r t l a f Y n t Y r
karlaklósettinu	k_h a r t l a k_h l ou s E h t I n Y
karlaklósettið	k_h a r t l a k_h l ou s E h t I D
karlakór	k_h a r t l a k_h ou r
karlakórs	k_h a r t l a k_h ou r_0 s
karlana	k_h a r t l a n a
karlar	k_h a r t l a r
karlarnir	k_h a r t l a r t n I r
karlasveitir	k_h a r t l a s v ei t I r
karlfjandanum	k_h a r t l_0 f j a n t a n Y m
karlfressið	k_h a r t l f r E s I D
karlfólk	k_h a r t l f ou l_0 k
karlgreyið	k_h a r t l k r ei I D
karli	k_h a r t l I
karlinn	k_h a r t l I n
karlinum	k_h a r t l I n Y m
karlkyns	k_h a r t l_0 c_h I n s
karllega	k_h a r t l E G a
karlmann	k_h a r t l m a n
karlmanna	k_h a r t l m a n a
karlmanninn	k_h a r t l m a n I n
karlmanninum	k_h a r t l m a n I n Y m
karlmannlega	k_h a r t l m a n l E G a
karlmannlegri	k_h a r t l m a n l E G r I
karlmannlegur	k_h a r t l m a n l E G Y r
karlmannsfötum	k_h a r t l m a n s f 9 t Y m
karlmannsrödd	k_h a r t l m a n s r 9 t
karlmannsstarfa	k_h a r t l m a n s t a r v a
karlmaður	k_h a r t l m a D Y r
karlmennirnir	k_h a r t l m E n I r t n I r
karlmennska	k_h a r t l m E n s k a
karlmennsku	k_h a r t l m E n s k Y
karlmönnum	k_h a r t l m 9 n Y m
karlmönnunum	k_h a r t l m 9 n O n Y m
karlpersónur	k_h a r t l_0 p_h E r_0 s ou n Y r
karlsdóttur	k_h a l s t ou h t Y r
karlssonar	k a l r t l_0 s O n a r
karma	k_h a r m a
karmelklaustur	k_h a r m E l k_h l 9i s t Y r
karpa	k_h a r_0 p a
karpatafjöllum	k_h a r_0 p a t a f j 9 t l Y m
karpov	k_h a r_0 p O f
karríi	k_h a r i I
kartöflubollur	k_h a r_0 t 9 p l Y p O l Y r
kartöflumauki	k_h a r_0 t 9 p l Y m 9i c I
kartöfluna	k_h a r_0 t 9 p l Y n a
kartöflunum	k_h a r_0 t 9 p l O n Y m
kartöflustöppu	k_h a r_0 t 9 p l Y s t 9 h p Y
kasjú	k_h a s j u
kassa	k_h a s a
kassagítar	k_h a s a c i t a r
kassana	k_h a s a n a
kassann	k_h a s a n
kassanum	k_h a s a n Y m
kast	k_h a s t
kasta	k_h a s t a
kastala	k_h a s t a l a
kastalann	k_h a s t a l a n
kastalanum	k_h a s t a l a n Y m
kastanna	k_h a s t a n a
kastaði	k_h a s t a D I
kastið	k_h a s t I D
kastljós	k_h a s t l j ou s
kaststöng	k_h a s t s t 9i N k
katrín	k_h a: t r i n
katrínu	k_h a: t r i n Y
kattartungur	k_h a h t a r_0 t_h u N k Y r
kattasandur	k_h a h t a s a n t Y r
kattategund	k_h a h t a t_h E G Y n t
kattholti	k_h a h t O l_0 t I
kaun	k_h 9i: n
kaup	k_h 9i: p
kaupa	k_h 9i: p a
kaupandi	k_h 9i: p a n t I
kaupangi	k_h 9i: p au J c I
kaupbæti	k_h 9i: p ai t I
kaupfélagi	k_h 9i p f j E l ai j I
kaupfélaginu	k_h 9i p f j E l ai j I n Y
kaupfélagið	k_h 9i p f j E l ai j I D
kaupfélagsstjóri	k_h 9i p f j E l a x s t j ou r I
kauphallar	k_h 9i p h a t l a r
kauphallarinnar	k_h 9i p h a t l a r I n a r
kauphöll	k_h 9i p h 9 t l_0
kauphöllinni	k_h 9i p h 9 t l I n I
kaupi	k_h 9i: p I
kauplaust	k_h 9i: p l 9i s t
kaupmannahafnar	k_h 9i h p m a n a h a p n a r
kaupmannahöfn	k_h 9i h p m a n a h 9 p n_0
kaupmannsins	k_h 9i h p m a n s I n s
kaupmaður	k_h 9i h p m a D Y r
kaupmenn	k_h 9i h p m E n
kaupmennirnir	k_h 9i h p m E n I r t n I r
kaupmáttarauka	k_h 9i p m au h t a r 9i k a
kauprétt	k_h 9i: p r j E h t
kaupréttarsamninga	k_h 9i: p r j E h t a r s a m n i N k a
kaupsamninga	k_h 9i: p s a m n i N k a
kaupsamnings	k_h 9i p s a m n i N s
kaupskipum	k_h 9i p s c I p Y m
kaupskipunum	k_h 9i p s c I p O n Y m
kaupskyldu	k_h 9i p s c I l t Y
kaupstað	k_h 9i p s t a D
kaupstaðarbúum	k_h 9i p s t a D a r_0 p u Y m
kaupsýslumaður	k_h 9i p s i s t l Y m a D Y r
kaupsýslumenn	k_h 9i p s i s t l Y m E n
kauptilboð	k_h 9i p t_h I l p O D
kauptilboði	k_h 9i p t_h I l p O D I
kaupum	k_h 9i: p Y m
kaupunum	k_h 9i: p O n Y m
kaupverði	k_h 9i p v E r D I
kaupverðið	k_h 9i: p v E r D I D
kaupþings	k_h 9i: p T i N s
kaust	k_h 9i s t
kaðal	k_h a: D a l
kaðlín	k_h a D l i n
kaþólskir	k_h a: T ou l s c I r
kaþólskur	k_h a: T ou l s k Y r
kea	c_h E: a
keflavík	c_h E p l a v i k
keflavíkurflugvallar	c_h E p l a v i k Y r f l Y G v a t l a r
keflavíkurflugvelli	c_h E p l a v i k Y r_0 f l Y G v E t l I
keflavíkurflugvöll	c_h E p l a v i k Y r f l Y G v 9 t l_0
keflavíkurflugvöllur	c_h E p l a v i k Y r_0 f l Y G v 9 t l Y r
keilu	c_h ei: l Y
keilukvöldi	c_h ei: l Y k_h v 9 l t I
keip	c_h ei: p
keldnaholti	c_h E l t n a h O l_0 t I
keli	c_h E: l I
kelling	c_h E t l i N k
kellingar	c_h E t l i N k a r
kellingu	c_h E t l i N k Y
kellogg	c_h E l O k
kellý	c_h E l i
kem	c_h E: m
kempan	c_h E m_0 p a n
kemst	c_h E m s t
kemur	c_h E: m Y r
kengbogin	c_h ei N k p Oi j I n
kengboginn	c_h ei N k p Oi j I n
kengúru	c_h ei N k u r Y
kenna	c_h E n a
kennara	c_h E n a r a
kennaradeildar	c_h E n a r a t ei l t a r
kennarana	c_h E n a r a n a
kennaranna	c_h E n a r a n a
kennarans	c_h E n a r a n s
kennaraprófi	c_h E n a r a p_h r ou v I
kennarar	c_h E n a r a r
kennarasambandsins	c_h E n a r a s a m p a n t s I n s
kennaraskipta	c_h E n a r a s c I f t a
kennaraskólann	c_h E n a r a s k ou l a n
kennarastarfið	c_h E n a r a s t a r v I D
kennarastofunni	c_h E n a r a s t O v Y n I
kennarastöðu	c_h E n a r a s t 9 D Y
kennaratyggjó	c_h E n a r a t_h I c ou
kennaratölva	c_h E n a r a t_h 9 l v a
kennari	c_h E n a r I
kennd	c_h E n t
kennda	c_h E n t a
kenndar	c_h E n t a r
kenndum	c_h E n t Y m
kennileiti	c_h E n I l ei t I
kenning	c_h E n i N k
kenninga	c_h E n i N k a
kenningin	c_h E n i J c I n
kenningum	c_h E n i N k Y m
kennitala	c_h E n I t_h a l a
kennsla	c_h E n s t l a
kennslan	c_h E n s t l a n
kennslubækur	c_h E n s t l Y p ai k Y r
kennslubók	c_h E n s t l Y p ou k
kennsluforrit	c_h E n s t l Y f O r I t
kennsluforritum	c_h E n s t l Y f O r I t Y m
kennslufræði	c_h E n s t l Y f r ai D I
kennslugrein	c_h E n s t l Y k r ei n
kennslugögn	c_h E n s t l Y k 9 k n_0
kennslukona	c_h E n s t l Y k_h O n a
kennslukonan	c_h E n s t l Y k_h O n a n
kennslunnar	c_h E n s t l Y n a r
kennslunni	c_h E n s t l Y n I
kennsluskiptum	c_h E n s t l Y s c I f t Y m
kennsluskyldu	c_h E n s t l Y s c I l t Y
kennslustofum	c_h E n s t l Y s t O v Y m
kennslustund	c_h E n s t l Y s t Y n t
kennslustundum	c_h E n s t l Y s t Y n t Y m
kennt	c_h E n_0 t
kennurum	c_h E n Y r Y m
kennurunum	c_h E n O r O n Y m
kepp	c_h E h p
keppa	c_h E h p a
keppandi	c_h E h p a n t I
keppendur	c_h E h p E n t Y r
keppendurnir	c_h E h p E n t Y r t n I r
keppi	c_h E h p I
keppikefli	c_h E h p I c_h E p l I
keppinautarnir	c_h E h p I n 9i t a r t n I r
keppist	c_h E h p I s t
keppni	c_h E h p n I
keppnin	c_h E h p n I n
keppninnar	c_h E h p n I n a r
keppnir	c_h E h p n I r
keppnirnar	c_h E h p n I r t n a r
keppnisbann	c_h E h p n I s p a n
keppnisdagatal	c_h E h p n I s t a G a t_h a l
keppnisdegi	c_h E h p n I s t ei j I
keppnisferðir	c_h E h p n I s f E r D I r
keppnisflokki	c_h E h p n I s f l O h c I
keppnishlé	c_h E h p n I s l_0 j E
keppnislegur	c_h E h p n I s l E G Y r
keppnisliðin	c_h E h p n I s t l I D I n
keppnismaður	c_h E h p n I s m a D Y r
keppnisrétt	c_h E h p n I s r j E h t
keppnisréttur	c_h E h p n I s r j E h t Y r
keppnisskráningunni	c_h E h p n I s k r au n i N k Y n I
keppnistímabil	c_h E h p n I s t_h i m a p I l
keppnistímabili	c_h E h p n I s t_h i m a p I l I
keppnistímabilinu	c_h E h p n I s t_h i m a p I l I n Y
keppnistímabilið	c_h E h p n I s t_h i m a p I l I D
keppst	c_h E h p s t
keppt	c_h E f t
keppti	c_h E f t I
kepptu	c_h E f t Y
kepptust	c_h E f t Y s t
keramik	c_h E: r a m I k
keramikklúbb	c_h E: r a m I k_h l u p
kerfi	c_h E r v I
kerfin	c_h E r v I n
kerfis	c_h E r v I s
kerfisbundin	c_h E r v I s p Y n t I n
kerfisbundins	c_h E r v I s p Y n t I n s
kerfisfræðilegan	c_h E r v I s f r ai D I l E G a n
kerfisins	c_h E r v I s I n s
kerfislýsingu	c_h E r v I s t l i s i N k Y
kerfisstjórar	c_h E r v I s t j ou r a r
kerfisstjórnun	c_h E r v I s t j ou r t n Y n
kerfið	c_h E r v I D
kerjum	c_h E r j Y m
kerlan	c_h E r t l a n
kerling	c_h E r t l i N k
kerlingafjöll	c_h E r t l i N k a f j 9 t l_0
kerlingafjöllum	c_h E r t l i N k a f j 9 t l Y m
kerlingar	c_h E r t l i N k a r
kerlingarnar	c_h E r t l i N k a r t n a r
kerlingum	c_h E r t l i N k Y m
kerlinguna	c_h E r t l i N k Y n a
kerra	c_h E r a
kerran	c_h E r a n
kerrti	c_h E r t I
kerrur	c_h E r Y r
kerskni	c_h E r_0 s k n I
kerta	c_h E r_0 t a
kertamynd	c_h E r_0 t a m I n t
kertastjaki	c_h E r_0 t a s t j a c I
kerti	c_h E r_0 t I
kertin	c_h E r_0 t I n
kertið	c_h E r_0 t I D
kertum	c_h E r_0 t Y m
ket	c_h E: t
ketildalir	c_h E: t I l t a l I r
ketilinn	c_h E: t I l I n
ketill	c_h E: t I t l_0
ketilsdóttir	c_h E: t I l s t ou h t I r
ketti	c_h E h t I
kettir	c_h E h t I r
kettirnir	c_h E h t I r t n I r
kettlingar	c_h E h t l i N k a r
kettlinginn	c_h E h t l i J c I n
kettlingnum	c_h E h t l i N n Y m
kettlingur	c_h E h t l i N k Y r
kex	c_h E k s
kexið	c_h E k s I D
kexkökur	c_h E k s k_h 9 k Y r
kexpakkinn	c_h E k s p_h a h c I n
keypt	c_h ei f t
keypta	c_h ei f t a
